Arduino Time, Sensor 1, Sensor 2, Sensor 3, Sensor 4, Processing Time, Frame #, Condition, Pressure
8263, 0, 2, 47, 18, 10002, 0, 4, 1
8279, 0, 1, 46, 19, 10023, 0, 4, 1
8294, 0, 1, 46, 17, 10033, 0, 4, 1
8309, 0, 1, 47, 18, 10059, 0, 4, 1
8330, 0, 4, 48, 16, 10068, 0, 4, 1
8345, 0, 1, 47, 17, 10089, 0, 4, 1
8360, 0, 1, 48, 20, 10099, 0, 4, 1
8381, 0, 1, 48, 20, 10121, 0, 4, 1
8391, 0, 2, 47, 21, 10133, 0, 4, 1
8412, 0, 1, 49, 22, 10151, 0, 4, 1
8431, 0, 2, 45, 23, 10169, 0, 4, 1
8446, 0, 1, 47, 21, 10187, 0, 4, 1
8462, 0, 1, 45, 17, 10203, 0, 4, 1
8518, 0, 1, 47, 16, 10255, 0, 4, 1
8534, 0, 2, 46, 17, 10272, 0, 4, 1
8554, 0, 1, 46, 14, 10291, 0, 4, 1
8559, 0, 1, 47, 16, 10312, 0, 4, 1
8585, 0, 1, 47, 19, 10323, 0, 4, 1
8595, 0, 1, 47, 18, 10339, 0, 4, 1
8621, 0, 2, 47, 19, 10358, 0, 4, 1
8630, 0, 3, 47, 20, 10372, 0, 4, 1
8650, 0, 1, 47, 20, 10391, 0, 4, 1
8671, 0, 1, 47, 21, 10411, 0, 4, 1
8686, 0, 1, 47, 20, 10426, 0, 4, 1
8696, 0, 1, 47, 20, 10444, 0, 4, 1
8722, 0, 0, 50, 22, 10461, 0, 4, 1
8737, 0, 1, 48, 21, 10476, 0, 4, 1
8758, 0, 1, 48, 20, 10496, 0, 4, 1
8773, 0, 1, 49, 20, 10511, 0, 4, 1
8788, 0, 1, 49, 20, 10528, 0, 4, 1
8809, 0, 2, 48, 18, 10545, 0, 4, 1
8823, 0, 2, 48, 18, 10560, 0, 4, 1
8839, 0, 2, 47, 16, 10579, 0, 4, 1
8859, 0, 0, 47, 20, 10596, 0, 4, 1
8869, 0, 2, 49, 18, 10610, 0, 4, 1
