Arduino Time, Sensor 1, Sensor 2, Sensor 3, Sensor 4, Processing Time, Frame #, Condition, Pressure
7286, 0, 52, 0, 118, 8987, 0, 0, 0
7302, 0, 52, 0, 108, 9004, 0, 0, 0
7317, 0, 52, 0, 109, 9020, 0, 0, 0
7337, 0, 52, 0, 117, 9039, 0, 0, 0
7353, 0, 54, 0, 121, 9053, 0, 0, 0
7368, 0, 52, 0, 125, 9070, 0, 0, 0
7389, 0, 51, 0, 127, 9089, 0, 0, 0
7405, 0, 51, 0, 138, 9104, 0, 0, 0
7420, 0, 51, 0, 145, 9122, 0, 0, 0
7436, 0, 51, 0, 136, 9138, 0, 0, 0
7456, 0, 51, 0, 143, 9153, 0, 0, 0
7472, 0, 51, 0, 156, 9170, 0, 0, 0
7487, 0, 49, 0, 148, 9189, 0, 0, 0
7502, 0, 50, 0, 151, 9203, 0, 0, 0
7523, 0, 49, 0, 154, 9223, 0, 0, 0
7538, 0, 50, 0, 146, 9237, 0, 0, 0
7554, 0, 49, 0, 156, 9253, 0, 0, 0
7569, 0, 50, 0, 155, 9270, 0, 0, 0
7589, 0, 49, 0, 154, 9289, 0, 0, 0
7605, 0, 50, 0, 167
, 9304, 0, 0, 0
7615, 0, 49, 0, 161, 9319, 0, 0, 0
7636, 0, 49, 0, 166, 9340, 0, 0, 0
7657, 0, 49, 0, 162, 9354, 0, 0, 0
7667, 0, 49, 0, 173, 9369, 0, 0, 0
7688, 0, 51, 0, 166, 9388, 0, 0, 0
7703, 0, 50, 0, 168, 9405, 0, 0, 0
7718, 0, 49, 0, 162, 9419, 0, 0, 0
7739, 0, 50, 0, 186, 9439, 0, 0, 0
7754, 0, 50, 0, 182, 9454, 0, 0, 0
7775, 0, 49, 0, 176, 9473, 0, 0, 0
7785, 0, 49, 0, 176, 9487, 0, 0, 0
7800, 0, 48, 0, 193, 9503, 0, 0, 0
7816, 0, 47, 0, 190, 9520, 0, 0, 0
7836, 0, 48, 0, 186, 9539, 0, 0, 0
7852, 0, 48, 0, 186, 9552, 0, 0, 0
7867, 0, 49, 0, 193, 9569, 0, 0, 0
7888, 0, 51, 0, 211, 9589, 0, 0, 0
7904, 0, 49, 0, 206, 9603, 0, 0, 0
7919, 0, 49, 0, 202, 9619, 0, 0, 0
7940, 0, 48, 0, 201, 9639, 0, 0, 0
7955, 0, 49, 0, 211, 9653, 0, 0, 0
7970, 0, 50, 0, 211, 9671, 0, 0, 0
7986, 0, 49, 0, 200, 9687, 0, 0, 0
8001, 0, 50, 0, 202, 9704, 0, 0, 0
8016, 0, 51, 0, 218, 9719, 0, 0, 0
8037, 0, 49, 0, 218, 9736, 0, 0, 0
8052, 0, 50, 0, 221, 9753, 0, 0, 0
8073, 0, 50, 0, 212, 9772, 0, 0, 0
